@relation openjpa_training_4

@attribute LinesOfCode numeric
@attribute AddedLOC numeric
@attribute MaxAddedLOC numeric
@attribute AvgAddedLOC numeric
@attribute TouchedLOC numeric
@attribute Churn numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute NumberOfAuthors numeric
@attribute NumberOfRevisions numeric
@attribute NumberOfDefectsFixed numeric
@attribute Buggy {'True', 'False'}

@data
113.0,229.0,113.0,45.8,335.0,123.0,113.0,24.6,1,5,0,False
36.0,75.0,36.0,18.75,111.0,39.0,36.0,9.75,1,4,0,False
27.0,56.0,27.0,14.0,82.0,30.0,27.0,7.5,1,4,0,False
1627.0,3288.0,1638.0,469.7143,4846.0,1752.0,1627.0,250.28572,2,7,0,True
1405.0,2847.0,1413.0,406.7143,4225.0,1485.0,1405.0,212.14285,2,7,0,False
383.0,797.0,392.0,159.4,1186.0,426.0,383.0,85.2,2,5,0,False
70.0,149.0,73.0,29.8,225.0,79.0,70.0,15.8,2,5,0,False
654.0,1353.0,668.0,225.5,1997.0,737.0,654.0,122.833336,2,6,0,False
156.0,325.0,160.0,81.25,489.0,169.0,156.0,42.25,1,4,0,False
284.0,588.0,293.0,84.0,869.0,325.0,284.0,46.42857,2,7,0,False
73.0,88.0,73.0,44.0,88.0,88.0,73.0,44.0,1,2,0,False
69.0,84.0,69.0,42.0,84.0,84.0,69.0,42.0,1,2,0,False
193.0,193.0,193.0,96.5,202.0,202.0,193.0,101.0,1,2,0,False
167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,1,1,0,False
62.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
258.0,4.0,4.0,4.0,7.0,1.0,1.0,1.0,1,1,0,False
147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
602.0,11.0,11.0,5.5,23.0,1.0,1.0,0.5,2,2,0,False
880.0,14.0,8.0,3.5,21.0,7.0,6.0,1.75,3,4,0,False
48.0,19.0,10.0,3.8,42.0,6.0,4.0,1.2,3,5,0,False
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
159.0,4.0,2.0,2.0,7.0,1.0,1.0,0.5,1,2,0,False
60.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0,False
135.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
168.0,18.0,17.0,9.0,57.0,21.0,21.0,10.5,1,2,0,False
366.0,11.0,6.0,5.5,32.0,10.0,6.0,5.0,2,2,0,False
259.0,4.0,3.0,1.3333334,8.0,2.0,1.0,0.6666667,2,3,0,False
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
243.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,True
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
169.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1,1,0,False
172.0,8.0,8.0,8.0,16.0,0.0,0.0,0.0,1,1,0,True
322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
94.0,1.0,1.0,0.5,4.0,2.0,2.0,1.0,1,2,0,False
1384.0,46.0,33.0,9.2,91.0,3.0,2.0,0.6,2,5,0,True
639.0,80.0,57.0,40.0,149.0,25.0,18.0,12.5,1,2,0,True
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
364.0,7.0,6.0,3.5,10.0,4.0,4.0,2.0,2,2,0,False
218.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1,1,0,False
438.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,1,1,0,True
177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
124.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,1,1,0,False
77.0,19.0,19.0,19.0,31.0,7.0,7.0,7.0,1,1,0,False
128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
256.0,9.0,6.0,4.5,19.0,1.0,1.0,0.5,1,2,0,False
156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
634.0,86.0,78.0,28.666666,163.0,15.0,10.0,5.0,2,3,0,True
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
51.0,8.0,8.0,8.0,10.0,6.0,6.0,6.0,1,1,0,False
77.0,17.0,17.0,17.0,31.0,3.0,3.0,3.0,1,1,0,False
163.0,36.0,36.0,36.0,102.0,30.0,30.0,30.0,1,1,0,False
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
81.0,21.0,21.0,21.0,52.0,10.0,10.0,10.0,1,1,0,False
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
194.0,62.0,62.0,62.0,110.0,14.0,14.0,14.0,1,1,0,False
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
46.0,61.0,46.0,30.5,61.0,61.0,46.0,30.5,2,2,0,False
70.0,10.0,10.0,10.0,29.0,9.0,9.0,9.0,1,1,0,False
72.0,6.0,6.0,6.0,20.0,8.0,8.0,8.0,1,1,0,False
128.0,39.0,39.0,19.5,84.0,6.0,5.0,3.0,2,2,0,False
91.0,18.0,18.0,18.0,46.0,10.0,10.0,10.0,1,1,0,False
145.0,48.0,48.0,48.0,124.0,28.0,28.0,28.0,1,1,0,False
190.0,64.0,64.0,32.0,142.0,14.0,11.0,7.0,2,2,0,False
104.0,48.0,48.0,24.0,75.0,23.0,22.0,11.5,2,2,0,False
67.0,9.0,9.0,9.0,27.0,9.0,9.0,9.0,1,1,0,False
203.0,56.0,56.0,56.0,94.0,18.0,18.0,18.0,1,1,0,False
60.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,1,1,0,False
43.0,2.0,2.0,2.0,7.0,3.0,3.0,3.0,1,1,0,False
51.0,2.0,2.0,2.0,7.0,3.0,3.0,3.0,1,1,0,False
67.0,20.0,20.0,20.0,43.0,3.0,3.0,3.0,1,1,0,False
40.0,2.0,2.0,2.0,9.0,5.0,5.0,5.0,1,1,0,False
48.0,6.0,6.0,6.0,19.0,7.0,7.0,7.0,1,1,0,False
195.0,50.0,50.0,50.0,107.0,7.0,7.0,7.0,1,1,0,False
75.0,15.0,15.0,15.0,30.0,0.0,0.0,0.0,1,1,0,False
56.0,7.0,7.0,7.0,30.0,16.0,16.0,16.0,1,1,0,False
53.0,68.0,53.0,34.0,68.0,68.0,53.0,34.0,2,2,0,False
41.0,56.0,41.0,28.0,56.0,56.0,41.0,28.0,2,2,0,False
221.0,75.0,75.0,75.0,166.0,16.0,16.0,16.0,1,1,0,False
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
98.0,18.0,18.0,18.0,39.0,3.0,3.0,3.0,1,1,0,False
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
207.0,66.0,66.0,66.0,138.0,6.0,6.0,6.0,1,1,0,False
172.0,39.0,35.0,19.5,87.0,9.0,9.0,4.5,1,2,0,False
44.0,15.0,15.0,7.5,16.0,16.0,15.0,8.0,2,2,0,False
190.0,55.0,55.0,55.0,95.0,15.0,15.0,15.0,1,1,0,True
44.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1,1,0,False
90.0,33.0,33.0,33.0,55.0,11.0,11.0,11.0,1,1,0,False
44.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1,1,0,False
141.0,40.0,40.0,40.0,103.0,23.0,23.0,23.0,1,1,0,False
167.0,61.0,61.0,61.0,107.0,15.0,15.0,15.0,1,1,0,False
62.0,10.0,10.0,10.0,29.0,9.0,9.0,9.0,1,1,0,False
62.0,10.0,10.0,10.0,29.0,9.0,9.0,9.0,1,1,0,False
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
396.0,7.0,7.0,3.5,67.0,53.0,48.0,26.5,2,2,0,False
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
101.0,33.0,33.0,33.0,52.0,14.0,14.0,14.0,1,1,0,False
152.0,60.0,39.0,20.0,101.0,55.0,37.0,18.333334,2,3,0,False
142.0,36.0,36.0,36.0,95.0,23.0,23.0,23.0,1,1,0,False
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
92.0,29.0,29.0,29.0,51.0,7.0,7.0,7.0,1,1,0,False
76.0,15.0,15.0,15.0,30.0,0.0,0.0,0.0,1,1,0,False
78.0,23.0,23.0,23.0,40.0,6.0,6.0,6.0,1,1,0,False
48.0,5.0,5.0,5.0,15.0,5.0,5.0,5.0,1,1,0,False
100.0,19.0,19.0,19.0,45.0,7.0,7.0,7.0,1,1,0,False
738.0,283.0,207.0,40.42857,508.0,72.0,48.0,10.285714,2,7,0,False
128.0,44.0,43.0,22.0,77.0,13.0,12.0,6.5,1,2,0,False
33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,1,1,0,False
68.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,2,2,0,False
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
340.0,156.0,105.0,39.0,316.0,92.0,46.0,23.0,2,4,0,False
54.0,7.0,7.0,3.5,17.0,3.0,2.0,1.5,2,2,0,False
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
261.0,55.0,55.0,55.0,115.0,5.0,5.0,5.0,1,1,0,False
115.0,28.0,28.0,14.0,80.0,24.0,21.0,12.0,2,2,0,False
60.0,13.0,13.0,6.5,26.0,2.0,1.0,1.0,2,2,0,False
204.0,48.0,47.0,24.0,114.0,18.0,12.0,9.0,1,2,0,False
137.0,38.0,38.0,38.0,98.0,22.0,22.0,22.0,1,1,0,False
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
49.0,7.0,7.0,7.0,14.0,0.0,0.0,0.0,1,1,0,False
49.0,7.0,7.0,7.0,13.0,1.0,1.0,1.0,1,1,0,False
194.0,78.0,78.0,39.0,160.0,4.0,3.0,2.0,2,2,0,False
146.0,28.0,28.0,28.0,75.0,19.0,19.0,19.0,1,1,0,False
144.0,43.0,35.0,14.333333,98.0,24.0,15.0,8.0,2,3,0,False
174.0,27.0,27.0,27.0,72.0,18.0,18.0,18.0,1,1,0,False
955.0,3.0,2.0,1.5,8.0,2.0,2.0,1.0,2,2,0,False
341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
112.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
125.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,1,1,0,False
411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
173.0,3.0,2.0,1.5,6.0,0.0,0.0,0.0,1,2,0,False
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
82.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
244.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
88.0,4.0,3.0,2.0,6.0,2.0,2.0,1.0,2,2,0,False
304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
704.0,5.0,2.0,1.6666666,9.0,1.0,1.0,0.33333334,3,3,0,False
1766.0,19.0,16.0,9.5,21.0,17.0,15.0,8.5,2,2,0,False
1188.0,33.0,19.0,6.6,57.0,25.0,10.0,5.0,2,5,0,False
68.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
1123.0,5.0,2.0,1.6666666,9.0,1.0,1.0,0.33333334,2,3,0,True
139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
164.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,False
60.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
227.0,4.0,2.0,2.0,12.0,4.0,4.0,2.0,1,2,0,False
607.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1,1,0,True
135.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
34.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
2047.0,6.0,6.0,6.0,18.0,6.0,6.0,6.0,1,1,0,False
93.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
133.0,4.0,3.0,2.0,6.0,2.0,2.0,1.0,1,2,0,False
66.0,4.0,3.0,2.0,9.0,1.0,1.0,0.5,1,2,0,False
101.0,4.0,3.0,2.0,6.0,2.0,2.0,1.0,1,2,0,False
266.0,3.0,2.0,1.5,5.0,1.0,1.0,0.5,1,2,0,False
541.0,9.0,8.0,4.5,11.0,7.0,7.0,3.5,1,2,0,False
318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
124.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1,1,0,False
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
262.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
130.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
1579.0,13.0,4.0,2.6,18.0,16.0,4.0,3.2,3,5,0,False
169.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
401.0,6.0,4.0,2.0,10.0,2.0,2.0,0.6666667,2,3,0,False
257.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
84.0,3.0,2.0,1.5,5.0,1.0,1.0,0.5,1,2,0,False
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
154.0,12.0,12.0,12.0,15.0,9.0,9.0,9.0,1,1,0,False
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
104.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
93.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
110.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
80.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
258.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
81.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
400.0,4.0,3.0,2.0,7.0,1.0,1.0,0.5,2,2,0,False
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
859.0,147.0,109.0,24.5,165.0,131.0,107.0,21.833334,2,6,0,False
167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
207.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,True
339.0,46.0,30.0,11.5,64.0,30.0,18.0,7.5,1,4,0,False
267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
323.0,21.0,21.0,21.0,40.0,2.0,2.0,2.0,1,1,0,False
518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
256.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2,2,0,False
162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
69.0,12.0,12.0,12.0,16.0,8.0,8.0,8.0,1,1,0,False
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
130.0,4.0,4.0,4.0,7.0,1.0,1.0,1.0,1,1,0,False
151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
706.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1,1,0,False
305.0,23.0,19.0,11.5,28.0,18.0,15.0,9.0,2,2,0,False
185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
269.0,14.0,10.0,4.6666665,37.0,11.0,8.0,3.6666667,1,3,0,False
107.0,46.0,45.0,23.0,48.0,46.0,45.0,23.0,1,2,0,False
143.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1,1,0,False
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
725.0,64.0,52.0,21.333334,87.0,41.0,40.0,13.666667,2,3,0,False
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
191.0,5.0,5.0,5.0,9.0,1.0,1.0,1.0,1,1,0,False
184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
77.0,5.0,3.0,2.5,7.0,3.0,2.0,1.5,2,2,0,False
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
42.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,1,1,0,False
260.0,5.0,3.0,2.5,9.0,1.0,1.0,0.5,2,2,0,False
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
934.0,7.0,7.0,7.0,24.0,10.0,10.0,10.0,1,1,0,False
400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
1453.0,12.0,9.0,4.0,94.0,72.0,71.0,24.0,1,3,0,False
232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
175.0,63.0,35.0,31.5,137.0,15.0,13.0,7.5,1,2,0,False
689.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1,1,0,False
493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
443.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1,1,0,False
97.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,0,False
850.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,0,False
151.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
144.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,1,True
3746.0,56.0,11.0,7.0,95.0,35.0,9.0,4.375,3,8,0,True
593.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1,1,0,False
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
313.0,15.0,12.0,3.0,27.0,25.0,12.0,5.0,3,5,0,True
253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
77.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,False
921.0,10.0,4.0,3.3333333,11.0,9.0,4.0,3.0,2,3,0,True
533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
167.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1,1,0,True
1023.0,17.0,10.0,2.8333333,23.0,11.0,8.0,1.8333334,3,6,0,True
124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
377.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,True
430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
941.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1,1,0,False
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
616.0,26.0,25.0,13.0,45.0,7.0,7.0,3.5,2,2,0,False
112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
686.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,True
122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
2841.0,57.0,20.0,8.142858,107.0,25.0,15.0,3.5714285,2,7,0,True
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
299.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1,1,0,False
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
205.0,35.0,33.0,8.75,58.0,34.0,23.0,8.5,3,4,1,False
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
518.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
109.0,124.0,109.0,62.0,124.0,124.0,109.0,62.0,2,2,0,False
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
89.0,41.0,18.0,6.8333335,84.0,44.0,17.0,7.3333335,2,6,0,False
159.0,35.0,21.0,17.5,50.0,22.0,21.0,11.0,2,2,0,False
157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
1386.0,96.0,55.0,19.2,170.0,58.0,22.0,11.6,2,5,0,True
1423.0,176.0,144.0,17.6,362.0,54.0,12.0,5.4,3,10,0,True
40.0,54.0,40.0,13.5,60.0,48.0,40.0,12.0,3,4,0,False
134.0,30.0,11.0,3.75,66.0,12.0,5.0,1.5,3,8,0,False
61.0,87.0,61.0,29.0,112.0,90.0,61.0,30.0,2,3,0,False
137.0,5.0,5.0,5.0,12.0,2.0,2.0,2.0,1,1,0,False
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
150.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
137.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1,1,0,False
258.0,4.0,4.0,4.0,8.0,0.0,0.0,0.0,1,1,0,False
