ID,SIZE,PREDICTED,ACTUAL
0,215,0.9979166666666667,NO
1,274,0.9979166666666667,YES
2,461,0.9979166666666667,YES
3,138,0.9979166666666667,NO
4,358,0.0020833333333333333,NO
5,1248,0.9979166666666667,YES
6,51,0.0010438413361169101,NO
7,45,0.0020833333333333333,NO
8,157,0.0020833333333333333,NO
9,31,6.963788300835655E-4,NO
10,1008,0.0020833333333333333,YES
11,55,0.9979166666666667,NO
12,204,0.9979166666666667,NO
13,55,0.0020833333333333333,NO
14,103,0.9979166666666667,NO
15,83,0.9979166666666667,NO
16,262,0.0010438413361169101,NO
17,83,0.0010438413361169101,NO
18,867,0.9979166666666667,YES
19,40,4.180602006688963E-4,NO
20,387,0.9979166666666667,YES
21,390,0.0020833333333333333,NO
22,51,0.0010438413361169101,NO
23,637,0.9979166666666667,NO
24,32,6.963788300835655E-4,NO
25,68,0.9979166666666667,YES
26,547,0.0020833333333333333,YES
27,566,0.9979166666666667,NO
28,314,0.9979166666666667,YES
29,839,0.9979166666666667,NO
30,211,0.0020833333333333333,NO
31,31,0.0020833333333333333,NO
32,50,0.0010438413361169101,NO
33,27,6.963788300835655E-4,NO
34,175,0.0020833333333333333,NO
35,50,0.0020833333333333333,NO
36,62,0.0020833333333333333,NO
37,87,0.9989561586638831,NO
38,52,0.0010438413361169101,NO
39,373,0.0020833333333333333,NO
40,224,0.9979166666666667,NO
41,118,0.0020833333333333333,YES
42,83,0.5,NO
43,147,0.0020833333333333333,NO
44,58,0.0020833333333333333,NO
45,44,0.0020833333333333333,NO
46,106,0.9979166666666667,NO
47,189,0.0020833333333333333,NO
48,151,0.0020833333333333333,NO
49,352,0.0020833333333333333,YES
50,849,0.9979166666666667,YES
51,877,0.9979166666666667,YES
52,41,0.0020833333333333333,NO
53,319,0.9979166666666667,YES
54,27,6.963788300835655E-4,NO
55,55,0.0020833333333333333,NO
56,94,0.9989561586638831,NO
57,191,0.0020833333333333333,NO
58,90,0.0010438413361169101,NO
59,90,0.0010438413361169101,NO
60,271,0.0020833333333333333,YES
61,152,0.0020833333333333333,NO
62,90,0.9979166666666667,YES
63,82,0.0020833333333333333,NO
64,147,0.0020833333333333333,NO
65,422,0.0020833333333333333,YES
66,1059,0.9979166666666667,YES
67,530,0.9979166666666667,NO
68,205,0.9979166666666667,YES
69,190,0.0010438413361169101,NO
70,86,0.9989561586638831,NO
71,207,0.9979166666666667,YES
72,397,0.9979166666666667,YES
73,573,0.9979166666666667,NO
74,126,0.0020833333333333333,YES
75,167,0.0010438413361169101,YES
76,109,6.963788300835655E-4,NO
77,85,0.0020833333333333333,NO
78,237,0.9979166666666667,NO
