TrainingRelease,ClassifierName,FilterName,SamplerName,SensitiveLearning,Precision,Recall,ROC_AUC,Kappa,TruePositive,FalsePositive,TrueNegative,FalseNegative
3,NaiveBayes,true,Under,false,0.333333333333333,0.2,0.8343776106934,0.193870277975766,7,14,328,28
3,IBk,true,Under,false,0.115702479338843,0.4,0.580409356725146,0.0414365738349688,14,107,235,21
3,RandomForest,true,SMOTE,false,0.302325581395349,0.371428571428571,0.6843776106934,0.257311713896044,13,30,312,22
3,NaiveBayes,true,SMOTE,false,0.428571428571429,0.342857142857143,0.859106098579783,0.325271901243633,12,16,326,23
3,IBk,true,SMOTE,false,0.275,0.314285714285714,0.714035087719298,0.215662414131502,11,29,313,24
3,RandomForest,false,NotSet,true,0.180952380952381,0.542857142857143,0.688053467000835,0.153554919656615,19,86,256,16
3,NaiveBayes,false,NotSet,true,0.466666666666667,0.4,0.866040100250627,0.377415755411738,14,16,326,21
3,IBk,false,NotSet,true,0.144927536231884,0.285714285714286,0.708020050125313,0.0788294839723075,10,59,283,25
3,RandomForest,true,NotSet,true,0.19047619047619,0.571428571428571,0.678571428571429,0.170151882016289,20,85,257,15
3,NaiveBayes,true,NotSet,true,0.483870967741936,0.428571428571429,0.862322472848789,0.402430433251145,15,16,326,20
3,IBk,true,NotSet,true,0.147058823529412,0.285714285714286,0.709314954051796,0.0815943177482318,10,58,284,25
4,RandomForest,false,NotSet,false,0.578947368421053,0.203703703703704,0.760945118788256,0.250080498014382,11,8,349,43
4,NaiveBayes,false,NotSet,false,0.583333333333333,0.12962962962963,0.842618528893039,0.172590011614402,7,5,352,47
4,IBk,false,NotSet,false,0.576923076923077,0.277777777777778,0.728810042535533,0.316640063846768,15,11,346,39
4,RandomForest,true,NotSet,false,0.722222222222222,0.240740740740741,0.754564788878514,0.316189236111111,13,5,352,41
4,NaiveBayes,true,NotSet,false,0.636363636363636,0.12962962962963,0.844693432928727,0.178869432365731,7,4,353,47
4,IBk,true,NotSet,false,0.6,0.277777777777778,0.729458450046685,0.323490879774262,15,10,347,39
4,RandomForest,false,Over,false,0.396551724137931,0.425925925925926,0.728291316526611,0.317893783946892,23,35,322,31
