ID,SIZE,PREDICTED,ACTUAL
0,76,0.015838187893921087,NO
1,72,0.015838187893921087,NO
2,196,0.015837528010088937,NO
3,170,0.015690796446622312,NO
4,120,0.015618128403109744,NO
5,65,0.015903940262518356,NO
6,103,0.015658690563871168,NO
7,96,0.015329493908576887,NO
8,218,0.016060227002089512,YES
9,312,0.01740071413157872,NO
10,150,0.015634132352911494,YES
11,53,0.015978227174573388,NO
12,605,0.037524123197671455,NO
13,886,0.13636349727613237,YES
14,51,0.016061163625674824,NO
15,61,0.015903940262518356,NO
16,162,0.015658386049244678,NO
17,68,0.015903940262518356,NO
18,138,0.015609958997240865,NO
19,218,0.016060227002089512,YES
20,369,0.019542178745316458,NO
21,262,0.016609167106550683,NO
22,35,0.01625351426321984,NO
23,546,0.11252021337985825,NO
24,263,0.01674710633155719,NO
25,45,0.016061163625674824,NO
26,129,0.015610002366568353,NO
27,61,0.015903940262518356,NO
28,172,0.015690796446622312,NO
29,210,0.015977384055787754,NO
30,348,0.018713697541841105,NO
31,49,0.016061163625674824,NO
32,41,0.016152878374343167,NO
33,97,0.015691188763967027,NO
34,1387,0.8939395199736002,NO
35,653,0.04519595954664197,NO
36,46,0.016061163625674824,NO
37,458,0.023822399839416312,NO
38,371,0.019542178745316458,YES
39,221,0.015845314147423396,NO
40,460,0.023822399839416312,NO
41,171,0.015690796446622312,NO
42,47,0.016061163625674824,NO
43,127,0.015610002366568353,NO
44,80,0.015780868549909566,NO
45,131,0.015610002366568353,NO
46,318,0.017790643329992025,YES
47,159,0.015658386049244678,NO
48,657,0.0447535024404966,YES
49,43,0.016152878374343167,NO
50,203,0.01590318934160983,NO
51,54,0.015978227174573388,NO
52,84,0.015780868549909566,NO
53,166,0.015690796446622312,NO
54,36,0.01625351426321984,NO
55,84,0.015780868549909566,NO
56,36,0.01625351426321984,NO
57,197,0.015837528010088937,NO
58,43,0.016152878374343167,NO
59,49,0.016061163625674824,NO
60,73,0.015838187893921087,NO
61,75,0.015838187893921087,NO
62,131,0.015610002366568353,NO
63,94,0.015691188763967027,NO
64,148,0.015617998228828893,NO
65,193,0.015837528010088937,NO
66,109,0.015658690563871168,NO
67,70,0.015838187893921087,NO
68,220,0.015898252075435427,NO
69,63,0.015903940262518356,NO
70,46,0.016061163625674824,NO
71,54,0.015978227174573388,NO
72,70,0.015838187893921087,NO
73,43,0.016152878374343167,NO
74,51,0.016061163625674824,NO
75,207,0.015816231208813626,NO
76,78,0.015780868549909566,NO
77,59,0.015978227174573388,NO
78,56,0.015978227174573388,NO
79,44,0.016152878374343167,NO
80,224,0.016151846789659034,NO
81,119,0.015460542188097474,NO
82,113,0.015476602218993126,NO
83,83,0.015780868549909566,NO
84,210,0.015977384055787754,NO
85,175,0.015731413214485963,NO
86,47,0.016061163625674824,NO
87,224,0.016151846789659034,NO
88,47,0.016061163625674824,NO
89,93,0.01573189393615903,NO
90,47,0.016061163625674824,NO
91,144,0.015617998228828893,NO
92,167,0.015690796446622312,NO
93,65,0.015903940262518356,NO
94,65,0.015903940262518356,NO
95,45,0.016061163625674824,NO
96,399,0.020501398991917955,NO
97,47,0.016061163625674824,NO
98,32,0.01625351426321984,NO
99,56,0.015978227174573388,NO
100,61,0.015903940262518356,NO
101,104,0.015658690563871168,NO
102,155,0.015634132352911494,NO
103,145,0.015617998228828893,NO
104,43,0.016152878374343167,NO
105,43,0.016152878374343167,NO
106,95,0.015691188763967027,NO
107,79,0.015780868549909566,NO
108,81,0.015780868549909566,NO
109,51,0.016061163625674824,NO
110,103,0.015658690563871168,NO
111,824,0.09569407501542632,YES
112,131,0.015610002366568353,NO
113,36,0.01625351426321984,NO
114,71,0.015838187893921087,NO
115,41,0.016152878374343167,NO
116,39,0.016152878374343167,NO
117,343,0.01846432010238267,YES
118,57,0.015978227174573388,NO
119,43,0.016152878374343167,NO
120,282,0.016880981105663204,NO
121,118,0.015618128403109744,NO
122,64,0.015903940262518356,NO
123,207,0.015977384055787754,NO
124,140,0.015609958997240865,NO
125,54,0.015978227174573388,NO
126,53,0.015978227174573388,NO
127,53,0.015978227174573388,NO
128,198,0.015837528010088937,NO
129,150,0.015634132352911494,NO
130,147,0.015617998228828893,NO
131,177,0.015731413214485963,NO
132,989,0.2243420916134958,NO
133,414,0.021220877902778202,YES
134,115,0.015634349531208385,NO
135,128,0.015610002366568353,NO
136,436,0.02220815980520475,NO
137,170,0.015532488583692055,NO
138,78,0.015780868549909566,NO
139,85,0.01573189393615903,NO
140,1021,0.2705426155106417,YES
141,333,0.018227612281874406,YES
142,247,0.016480866676643172,NO
143,87,0.01573189393615903,NO
144,46,0.016061163625674824,NO
145,72,0.015838187893921087,NO
146,67,0.015903940262518356,NO
147,164,0.015658386049244678,NO
148,91,0.01573189393615903,NO
149,307,0.017589657763441756,NO
150,740,0.06280406851392221,NO
151,1772,0.9986908777251456,YES
152,1230,0.6593437269076206,YES
153,71,0.015838187893921087,NO
154,1137,0.4801791042829974,NO
155,142,0.015617998228828893,NO
156,167,0.015690796446622312,NO
157,63,0.015903940262518356,NO
158,230,0.016151846789659034,NO
159,611,0.038660772347598724,NO
160,138,0.015609958997240865,NO
161,37,0.016152878374343167,NO
162,163,0.015658386049244678,NO
163,2214,0.9999983197003144,NO
164,96,0.015691188763967027,NO
165,152,0.015634132352911494,YES
166,136,0.015609958997240865,NO
167,69,0.015838187893921087,NO
168,104,0.015658690563871168,NO
169,269,0.01674710633155719,NO
170,544,0.030067584401972033,NO
171,321,0.01800317777576929,NO
172,379,0.019647295945574926,NO
173,89,0.01573189393615903,NO
174,87,0.01573189393615903,NO
175,82,0.015780868549909566,NO
176,96,0.015691188763967027,NO
177,176,0.015731413214485963,NO
178,81,0.015780868549909566,NO
179,61,0.015903940262518356,NO
180,76,0.015838187893921087,NO
181,51,0.016061163625674824,NO
182,62,0.015903940262518356,NO
183,83,0.015780868549909566,NO
184,66,0.015903940262518356,NO
185,127,0.015610002366568353,NO
186,51,0.016061163625674824,NO
187,266,0.01674710633155719,NO
188,133,0.015610002366568353,NO
189,1578,0.9856974262245999,NO
190,172,0.015690796446622312,NO
191,95,0.015691188763967027,NO
192,68,0.015903940262518356,NO
193,136,0.015609958997240865,NO
194,404,0.020852733351207565,NO
195,260,0.016609167106550683,NO
196,87,0.01573189393615903,NO
197,98,0.015691188763967027,NO
198,162,0.015658386049244678,YES
199,99,0.015691188763967027,NO
200,152,0.015634132352911494,NO
201,231,0.01625238610812522,NO
202,422,0.021606492282605087,NO
203,176,0.015731413214485963,NO
204,107,0.015658690563871168,YES
205,96,0.015691188763967027,YES
206,113,0.015634349531208385,NO
207,83,0.015780868549909566,YES
208,261,0.016609167106550683,NO
209,89,0.01573189393615903,NO
210,58,0.015978227174573388,NO
211,54,0.015978227174573388,NO
212,55,0.015978227174573388,NO
213,75,0.015678416653051145,NO
214,49,0.016061163625674824,NO
215,84,0.015780868549909566,NO
216,403,0.020852733351207565,NO
217,87,0.01573189393615903,NO
218,97,0.015691188763967027,NO
219,96,0.015691188763967027,NO
220,862,0.12015558711997282,YES
221,170,0.015690796446622312,NO
222,170,0.015690796446622312,NO
223,218,0.016060227002089512,NO
224,342,0.01846432010238267,NO
225,270,0.01674710633155719,NO
226,330,0.018227612281874406,NO
227,521,0.027893487385130238,YES
228,259,0.016609167106550683,NO
229,169,0.015690796446622312,NO
230,77,0.015780868549909566,NO
231,57,0.015978227174573388,NO
232,59,0.015817065960333537,NO
233,124,0.015618128403109744,NO
234,133,0.015610002366568353,NO
235,154,0.015634132352911494,NO
236,728,0.0609815301743837,NO
237,308,0.017589657763441756,NO
238,188,0.015780298685586183,NO
239,277,0.01689490355825596,YES
240,110,0.015634349531208385,NO
241,151,0.015634132352911494,NO
242,106,0.015658690563871168,NO
243,741,0.06562530546453346,NO
244,85,0.01573189393615903,NO
245,194,0.015837528010088937,NO
246,187,0.015780298685586183,NO
247,80,0.015780868549909566,NO
248,85,0.01573189393615903,NO
249,45,0.016061163625674824,NO
250,263,0.01674710633155719,NO
251,42,0.016152878374343167,NO
252,937,0.17633619688481866,NO
253,403,0.020852733351207565,NO
254,65,0.015903940262518356,NO
255,81,0.015780868549909566,NO
256,1518,0.9731101230635685,NO
