ID,SIZE,PREDICTED,ACTUAL
0,56,0.0030333265262824927,NO
1,45,0.0030614705216887223,NO
2,45,0.0030614705216887223,NO
3,97,0.002987968322090735,NO
4,43,0.0030614705216887223,NO
5,76,0.0030053324411289718,NO
6,76,0.0030053324411289718,NO
7,72,0.003011324873000898,NO
8,196,0.0030686024912950807,NO
9,170,0.003015707655830091,NO
10,120,0.002980945516947086,NO
11,88,0.0029953355704456174,NO
12,72,0.003011324873000898,NO
13,242,0.003196222577486217,NO
14,312,0.003557191277729009,NO
15,158,0.003003496411661348,NO
16,53,0.003042017899386745,NO
17,626,0.009920267490796712,NO
18,929,0.061571200717261354,NO
19,87,0.0029953355704456174,NO
20,61,0.0030253173300108286,NO
21,162,0.003009268834480639,NO
22,68,0.0030179850486734073,NO
23,39,0.0030722446119076006,NO
24,911,0.0537049468913741,NO
25,56,0.0030333265262824927,NO
26,213,0.0031044901246758774,NO
27,484,0.00561081130714724,NO
28,86,0.0029953355704456174,NO
29,311,0.003557191277729009,NO
30,359,0.003925235480402899,NO
31,146,0.0029901419793049284,NO
32,215,0.003117900210973875,NO
33,437,0.004806657842360927,NO
34,72,0.003011324873000898,NO
35,74,0.003011324873000898,NO
36,327,0.003655493387373127,YES
37,265,0.0032943517811587176,NO
38,35,0.003083726575036829,NO
39,555,0.007223909905065411,NO
40,297,0.0034682977465311346,NO
41,45,0.0030614705216887223,NO
42,378,0.007768569224439647,NO
43,181,0.0030390668943099572,NO
44,128,0.002982675326115545,NO
45,61,0.0030253173300108286,NO
46,65,0.0030179850486734073,NO
47,161,0.003003496411661348,NO
48,244,0.003214215383687097,NO
49,448,0.004949147023514587,NO
50,54,0.003042017899386745,NO
51,41,0.0030614705216887223,NO
52,107,0.0029832114871768465,NO
53,1647,0.9971949495348014,YES
54,1069,0.1724745834420036,YES
55,46,0.0030513971695755072,NO
56,465,0.00526052579983939,NO
57,136,0.0029845134226288072,NO
58,424,0.004608036532279581,YES
59,221,0.003132048581717438,NO
60,460,0.005179215297881184,NO
61,209,0.0030918093606098823,YES
62,57,0.0030333265262824927,NO
63,418,0.00454563430945138,NO
64,382,0.004107754739281554,YES
65,53,0.003042017899386745,NO
66,163,0.003009268834480639,NO
67,47,0.0030513971695755072,NO
68,307,0.0035265445556360983,NO
69,82,0.0030000038338655164,NO
70,131,0.002982675326115545,NO
71,407,0.004426223225393942,YES
72,158,0.003003496411661348,NO
73,967,0.0813999502704413,YES
74,43,0.0030614705216887223,NO
75,206,0.0030918093606098823,NO
76,58,0.0030333265262824927,NO
77,121,0.002980945516947086,NO
78,167,0.003015707655830091,NO
79,36,0.003083726575036829,NO
80,84,0.0030000038338655164,NO
81,36,0.003083726575036829,NO
82,214,0.003117900210973875,NO
83,43,0.0030614705216887223,NO
84,49,0.0030513971695755072,NO
85,73,0.003011324873000898,NO
86,75,0.0030053324411289718,NO
87,192,0.0030580609751976284,NO
88,192,0.0030580609751976284,NO
89,142,0.0029901419793049284,NO
90,95,0.002987968322090735,NO
91,160,0.003003496411661348,NO
92,193,0.0030580609751976284,NO
93,109,0.002981807839214941,NO
94,70,0.003011324873000898,NO
95,235,0.0031790208859995388,NO
96,63,0.0030253173300108286,NO
97,46,0.0030513971695755072,NO
98,95,0.005656501845392554,NO
99,85,0.0029953355704456174,NO
100,62,0.0030253173300108286,NO
101,62,0.005727015386362374,NO
102,51,0.003042017899386745,NO
103,211,0.0031044901246758774,NO
104,78,0.0030053324411289718,NO
105,59,0.0030333265262824927,NO
106,56,0.0030333265262824927,NO
107,44,0.0030614705216887223,NO
108,224,0.003146944719089185,NO
109,125,0.0029814862819643392,NO
110,117,0.0029810526794735496,NO
111,211,0.0031044901246758774,NO
112,83,0.0030000038338655164,NO
113,213,0.0031044901246758774,NO
114,175,0.003022817090636251,NO
115,47,0.0030513971695755072,NO
116,230,0.0031625986357556243,NO
117,47,0.0030513971695755072,NO
118,93,0.0029913246047657814,NO
119,47,0.0030513971695755072,NO
120,57,0.0030333265262824927,NO
121,155,0.002998386613661106,NO
122,167,0.003015707655830091,NO
123,65,0.0030179850486734073,NO
124,65,0.0030179850486734073,NO
125,45,0.0030614705216887223,NO
126,517,0.0063331024198278515,YES
127,47,0.0030513971695755072,NO
128,32,0.003083726575036829,NO
129,56,0.0030333265262824927,NO
130,61,0.0030253173300108286,NO
131,146,0.0029901419793049284,NO
132,166,0.003015707655830091,NO
133,134,0.0029845134226288072,NO
134,162,0.003009268834480639,NO
135,161,0.003003496411661348,NO
136,43,0.0030614705216887223,NO
137,43,0.0030614705216887223,NO
138,99,0.0029852645362296445,NO
139,79,0.0030053324411289718,NO
140,81,0.0030000038338655164,NO
141,51,0.003042017899386745,NO
142,177,0.003030601799610483,NO
143,103,0.0029852645362296445,NO
144,1151,0.45896431593237713,YES
145,156,0.002998386613661106,NO
146,36,0.003083726575036829,NO
147,71,0.003011324873000898,NO
148,41,0.0030614705216887223,NO
149,39,0.0030722446119076006,NO
150,418,0.008593318046255698,NO
151,245,0.003214215383687097,NO
152,57,0.0030333265262824927,NO
153,47,0.0030513971695755072,NO
154,290,0.0034139750792751677,NO
155,118,0.002980945516947086,NO
156,68,0.0030179850486734073,NO
157,250,0.00323301155697408,NO
158,152,0.002998386613661106,NO
159,54,0.003042017899386745,NO
160,61,0.0030253173300108286,NO
161,61,0.0030253173300108286,NO
162,214,0.003117900210973875,NO
163,97,0.002987968322090735,NO
164,127,0.0029814862819643392,NO
165,165,0.005696717000448351,NO
166,189,0.0030482179426957103,NO
167,184,0.0030390668943099572,NO
168,93,0.0029913246047657814,NO
169,89,0.0029913246047657814,NO
170,1104,0.22845074696635137,YES
171,581,0.008154210451450266,NO
172,115,0.0029810526794735496,NO
173,129,0.002982675326115545,NO
174,436,0.004806657842360927,NO
175,166,0.003015707655830091,NO
176,78,0.0030053324411289718,NO
177,85,0.0029953355704456174,NO
178,1357,0.8030075373839088,YES
179,458,0.005100261159336906,NO
180,257,0.003252623942408029,NO
181,96,0.002987968322090735,NO
182,50,0.0030513971695755072,NO
183,83,0.0030000038338655164,NO
184,74,0.003011324873000898,NO
185,164,0.003009268834480639,NO
186,91,0.0029913246047657814,NO
187,410,0.004426223225393942,NO
188,886,0.045414740447386734,NO
189,1908,0.9999083744967124,NO
190,1571,0.9844839013205754,YES
