ID,SIZE,PREDICTED,ACTUAL
0,76,7.496251874062969E-4,NO
1,72,0.001497005988023952,NO
2,196,0.9992503748125937,NO
3,170,0.001497005988023952,NO
4,120,0.001497005988023952,NO
5,242,0.998502994011976,NO
6,312,0.998502994011976,NO
7,151,0.9992503748125937,NO
8,53,0.001497005988023952,NO
9,626,0.9992503748125937,NO
10,884,0.5,NO
11,51,7.496251874062969E-4,NO
12,61,0.001497005988023952,NO
13,162,0.998502994011976,NO
14,68,7.496251874062969E-4,NO
15,86,0.001497005988023952,NO
16,146,0.001497005988023952,NO
17,202,0.5,YES
18,363,0.001497005988023952,NO
19,72,0.998502994011976,NO
20,74,0.998502994011976,NO
21,327,0.001497005988023952,NO
22,265,0.5,NO
23,35,0.001497005988023952,NO
24,546,0.998502994011976,NO
25,297,0.998502994011976,NO
26,45,0.16683341670835417,NO
27,129,7.496251874062969E-4,NO
28,61,0.001497005988023952,NO
29,65,3.001200480192077E-4,NO
30,161,0.998502994011976,NO
31,244,0.998502994011976,NO
32,382,0.998502994011976,NO
33,49,0.001497005988023952,NO
34,41,1.6677785190126753E-4,NO
35,97,3.7509377344336085E-4,NO
36,1687,0.998502994011976,YES
37,957,0.998502994011976,NO
38,46,0.20018007202881152,NO
39,465,0.001497005988023952,NO
40,374,0.998502994011976,YES
41,221,0.001497005988023952,NO
42,460,0.001497005988023952,NO
43,213,0.001497005988023952,NO
44,47,0.001497005988023952,NO
45,162,0.998502994011976,NO
46,82,0.998502994011976,NO
47,131,7.496251874062969E-4,NO
48,395,0.998502994011976,YES
49,159,0.001497005988023952,NO
50,898,0.998502994011976,YES
51,43,0.5,NO
52,206,0.998502994011976,NO
53,58,0.998502994011976,NO
54,88,0.001497005988023952,NO
55,166,0.001497005988023952,NO
56,36,0.7498124531132784,NO
57,84,3.7509377344336085E-4,NO
58,36,0.7498124531132784,NO
59,201,0.001497005988023952,NO
60,43,0.5,NO
61,49,0.001497005988023952,NO
62,73,0.001497005988023952,NO
63,75,0.001497005988023952,NO
64,131,7.496251874062969E-4,NO
65,94,5.0E-4,NO
66,160,0.5,NO
67,193,0.001497005988023952,NO
68,109,0.001497005988023952,NO
69,70,0.5,NO
70,220,0.001497005988023952,NO
71,63,7.496251874062969E-4,NO
72,46,0.20018007202881152,NO
73,54,7.496251874062969E-4,NO
74,70,0.5,NO
75,44,0.001497005988023952,NO
76,51,7.496251874062969E-4,NO
77,207,0.001497005988023952,NO
78,78,7.496251874062969E-4,NO
79,59,5.0E-4,NO
80,56,0.33349999999999996,NO
81,44,0.001497005988023952,NO
82,224,0.001497005988023952,NO
83,119,0.001497005988023952,NO
84,113,0.001497005988023952,NO
85,83,0.001497005988023952,NO
86,213,0.001497005988023952,NO
87,175,0.001497005988023952,NO
88,47,0.001497005988023952,NO
89,224,0.001497005988023952,NO
