ID,SIZE,PREDICTED,ACTUAL
0,76,0.0,NO
1,72,0.0,NO
2,196,0.0,NO
3,170,0.0,NO
4,120,0.0,NO
5,242,0.02679487179487179,NO
6,312,0.6353814056600436,NO
7,158,0.0,NO
8,53,0.11314614668916592,NO
9,605,0.0,NO
10,889,0.8309186663010193,NO
11,59,0.0,NO
12,61,0.0,NO
13,162,0.4703991081012513,NO
14,68,0.0,NO
15,146,0.007941176470588236,NO
16,215,0.20641193528693533,YES
17,437,0.04727272727272727,NO
18,72,0.0,NO
19,74,0.159603686899914,NO
20,327,0.5245835137085136,NO
21,265,0.011666666666666665,NO
22,35,0.0,NO
23,555,0.07,NO
24,297,0.0,NO
25,45,0.0,NO
26,420,0.06277777777777778,NO
27,181,0.0,NO
28,129,0.0,NO
29,61,0.0,NO
30,65,0.0,NO
31,165,0.0,NO
32,244,0.0,NO
33,425,0.0,NO
34,49,0.0,NO
35,41,0.0,NO
36,97,0.0,NO
37,1603,0.61,YES
38,964,0.39,YES
39,46,0.09046652616726616,NO
40,465,0.0,NO
41,98,0.748560717060717,NO
42,406,0.02,YES
43,221,0.0,NO
44,460,0.0,NO
45,198,0.4789503719378576,YES
46,346,0.11334974747474749,NO
47,354,0.04,YES
48,53,0.3912317536498705,NO
49,148,0.0,NO
50,47,0.0,NO
51,286,0.64,NO
52,82,0.0,NO
53,131,0.0,NO
54,410,0.1648452062643239,YES
55,159,0.0,NO
56,918,0.92,NO
57,43,0.20843043262178534,NO
58,206,0.0,NO
59,58,0.0,NO
60,117,0.0,NO
61,167,0.0,NO
62,36,0.3413930930381398,NO
63,84,0.0,NO
64,36,0.3413930930381398,NO
65,201,0.32747458856909245,NO
66,43,0.20843043262178534,NO
67,49,0.0,NO
68,73,0.0,NO
69,75,0.0,NO
70,193,0.0,NO
71,192,0.0,NO
72,131,0.0,NO
73,95,0.34448157068812646,NO
74,160,0.0,NO
75,193,0.0,NO
76,109,0.0,NO
77,70,0.0,NO
78,220,0.0,NO
79,63,0.5477382708094747,NO
80,46,0.09046652616726616,NO
81,54,0.11211808394511154,NO
82,70,0.0,YES
83,44,0.0,NO
84,51,0.0,NO
85,207,0.0,NO
86,78,0.0,NO
87,59,0.0,NO
88,56,0.44825431568450747,NO
89,44,0.0,NO
90,224,0.0,NO
91,119,0.5140970918280953,NO
92,113,0.0,NO
93,211,0.0,NO
94,83,0.0,NO
95,213,0.0,NO
96,175,0.0,NO
97,47,0.0,NO
98,230,0.0,NO
99,47,0.0,NO
100,93,0.0,NO
101,47,0.0,NO
102,57,0.0,NO
103,155,0.0,NO
104,167,0.0,NO
105,65,0.0,NO
106,65,0.0,NO
107,45,0.0,NO
108,503,0.21,YES
109,47,0.0,NO
110,32,0.0,NO
111,56,0.44825431568450747,NO
112,61,0.0,NO
113,128,0.6331365358497711,NO
114,166,0.1623461211990624,NO
115,134,0.0,NO
116,155,0.0,NO
117,161,0.0,NO
118,43,0.20843043262178534,NO
119,43,0.20843043262178534,NO
120,95,0.34448157068812646,NO
121,79,0.15639070751318102,NO
122,81,0.0,NO
123,51,0.0,NO
124,178,0.21977178377178377,NO
125,103,0.0,NO
126,999,1.0,YES
127,156,0.0,NO
128,36,0.3413930930381398,NO
129,71,0.11967479151259304,NO
130,41,0.0,NO
131,39,0.0,NO
132,345,0.5891617314200436,YES
133,245,0.748202067669173,NO
134,57,0.0,NO
135,47,0.0,NO
136,282,0.0,NO
137,118,0.0,NO
138,68,0.0,NO
139,224,0.24,NO
140,152,0.7341298718499283,NO
141,54,0.11211808394511154,NO
142,57,0.0,YES
143,57,0.0,YES
144,214,0.0,NO
145,97,0.0,NO
146,127,0.004545454545454545,NO
147,157,0.0,NO
148,183,0.0,NO
149,184,0.0,NO
150,93,0.0,NO
151,89,0.0,NO
152,1102,0.1,YES
153,495,0.0,NO
154,115,0.38588458747998333,NO
155,128,0.0,NO
156,436,0.0,NO
157,170,0.0,NO
158,78,0.0,NO
159,85,0.0,NO
160,1246,0.29,NO
161,426,0.0,YES
162,257,0.0,NO
163,87,0.14888433963394546,NO
164,46,0.09046652616726616,NO
165,74,0.3846581721437354,NO
166,67,0.15457823595248008,NO
167,164,0.0,NO
168,91,0.0,NO
169,307,0.5465579781415695,NO
170,788,0.12,NO
171,1861,0.16,NO
172,1360,0.9,YES
173,71,0.11967479151259304,NO
174,1143,0.0,NO
175,142,0.0,NO
176,167,0.0,NO
177,63,0.0,NO
178,230,0.0,NO
179,629,0.0,NO
180,138,0.0,NO
181,37,0.0,NO
182,163,0.0,NO
183,2218,0.07,NO
184,96,0.2028048116999653,NO
185,189,0.08985897435897436,NO
186,136,0.2925985148965016,NO
187,69,0.28175756397861973,NO
188,104,0.40812052592871106,NO
189,269,0.0,NO
190,553,0.13,NO
191,334,0.05722222222222222,YES
192,379,0.6697710230945526,YES
193,169,0.0,NO
194,87,0.14888433963394546,YES
195,82,0.0,NO
196,96,0.2028048116999653,NO
197,184,0.5385363009883132,NO
198,81,0.0,NO
199,61,0.0,NO
200,77,0.0,NO
201,51,0.0,NO
202,62,0.0,NO
203,83,0.0,NO
204,66,0.0,NO
205,130,0.0,NO
206,51,0.0,NO
207,347,0.1478819513819514,NO
208,138,0.0,NO
209,179,0.0,NO
210,1651,0.16,NO
211,287,0.0,YES
212,99,0.0,NO
213,103,0.0,NO
214,68,0.0,NO
215,137,0.0,NO
216,281,0.97,NO
217,418,0.9185910755910756,NO
218,247,0.005,NO
219,360,0.04,YES
220,275,0.0,NO
221,87,0.14888433963394546,NO
222,98,0.0,NO
223,163,0.0,NO
224,99,0.0,NO
225,152,0.7341298718499283,NO
226,231,0.0,NO
227,422,0.0,NO
228,219,0.23539682539682535,NO
229,311,0.0,YES
230,107,0.0,YES
231,96,0.2028048116999653,YES
232,113,0.0,NO
233,83,0.0,YES
234,266,0.8288415750915752,NO
235,110,0.0,NO
236,41,0.0,NO
237,89,0.0,NO
238,58,0.0,NO
239,54,0.11211808394511154,NO
240,55,0.0,NO
241,76,0.22310902168751887,YES
242,49,0.0,NO
243,84,0.0,NO
244,405,0.8908915528915528,NO
245,87,0.14888433963394546,NO
246,97,0.0,NO
247,115,0.38588458747998333,NO
248,1035,0.77,YES
249,290,0.0,NO
250,201,0.0,NO
251,200,0.0,NO
252,406,0.0,YES
253,218,0.5467677637120363,NO
254,353,0.0,YES
255,273,0.05,YES
256,330,0.0,NO
257,602,0.0,NO
258,259,0.3742829245663475,NO
259,169,0.0,NO
260,77,0.0,NO
261,57,0.0,NO
262,60,0.14820457758087283,NO
263,124,0.0,NO
264,133,0.0,NO
265,154,0.6634643224743448,NO
266,97,0.0,NO
267,786,0.11,YES
268,308,0.5266292571303004,NO
269,188,0.0,NO
270,337,0.18901515151515152,NO
271,110,0.0,NO
272,166,0.1623461211990624,NO
273,106,0.0,NO
274,741,0.0044444444444444444,NO
275,85,0.0,NO
276,194,0.0,NO
277,187,0.4195490245167357,NO
278,100,0.0,NO
279,85,0.0,NO
280,45,0.0,NO
281,281,0.0,NO
282,42,0.15387537486235708,NO
283,960,1.0,NO
284,468,0.0,NO
285,65,0.0,NO
286,81,0.0,NO
287,1537,0.1,NO
288,235,0.0,NO
289,227,0.12101458981335142,NO
290,227,0.68,NO
291,770,0.0,NO
292,502,0.0,NO
293,74,0.159603686899914,NO
294,618,0.03,NO
295,446,0.0,NO
296,125,0.43811525548866714,YES
297,888,0.03,YES
298,155,0.0,YES
299,80,0.0,NO
300,45,0.0,NO
301,38,0.1555794277059489,NO
302,914,0.57,YES
303,5013,0.59,YES
304,647,0.45,YES
305,139,0.41,YES
306,174,0.0,NO
307,477,0.02,YES
308,162,0.4703991081012513,NO
309,211,0.0,YES
310,300,0.021545530492898913,NO
311,351,0.0,YES
312,118,0.0,NO
313,115,0.38588458747998333,NO
314,192,0.0,NO
315,406,0.0,NO
316,42,0.15387537486235708,NO
317,80,0.0,NO
318,963,0.23,NO
319,557,0.01,NO
320,318,0.83,YES
321,1167,0.36,YES
322,127,0.0,NO
323,734,0.53,YES
324,462,0.0,YES
325,38,0.1555794277059489,NO
326,607,1.0,NO
327,512,0.0,YES
328,523,0.0,NO
329,972,0.05,NO
330,74,0.159603686899914,NO
331,294,0.26610462052567313,NO
332,709,0.5576282051282051,YES
333,155,0.0,NO
334,137,0.0,YES
335,46,0.09046652616726616,NO
336,63,0.0,NO
337,273,0.23018827663564506,YES
338,191,0.0,NO
339,704,0.47,NO
340,154,0.6634643224743448,NO
341,3109,0.9,NO
342,36,0.3413930930381398,NO
343,355,0.0,YES
344,65,0.0,NO
345,148,0.3196725203271924,NO
346,520,0.0,NO
347,112,0.0,NO
348,90,0.0,NO
349,91,0.0,NO
350,88,0.0,NO
351,87,0.14888433963394546,NO
352,83,0.0,NO
353,93,0.0,NO
354,253,0.0,YES
355,121,0.0,NO
356,67,0.15457823595248008,NO
357,357,0.0,YES
358,160,0.0,NO
359,202,0.0,NO
360,74,0.3846581721437354,NO
361,48,0.30847684631794176,NO
362,1703,0.84,NO
363,1631,0.91,YES
364,43,0.2684440885072431,NO
365,142,0.0,NO
366,66,0.0,NO
367,95,0.0,NO
368,140,0.0,NO
369,49,0.0,NO
370,147,0.0,NO
371,117,0.0,NO
372,539,0.02,YES
373,409,0.03641176470588235,YES
374,233,0.0,NO
375,58,0.0,NO
376,164,0.0,YES
377,147,0.41239405143360236,NO
378,272,0.0,NO
379,77,0.0,NO
380,90,0.0,NO
381,35,0.0,NO
382,255,0.0,NO
383,210,0.776585248085248,NO
384,249,0.0,NO
385,743,0.6027002719502719,YES
386,352,0.0,NO
387,219,0.0,NO
388,65,0.0,NO
389,33,0.0,NO
390,138,0.0,NO
391,707,0.165,NO
392,480,0.0,NO
393,84,0.0,NO
394,52,0.0,NO
395,33,0.0,NO
396,108,0.0,NO
397,314,0.016666666666666666,YES
398,94,0.0,NO
399,79,0.15639070751318102,NO
400,91,0.0,NO
401,206,0.0,YES
402,61,0.0,NO
403,398,0.02,NO
404,74,0.159603686899914,NO
405,82,0.0,NO
406,1485,0.13,NO
407,31,0.0,NO
408,143,0.020700854700854695,NO
409,620,0.0,NO
410,28,0.0,NO
411,141,0.0,NO
412,536,0.0,NO
413,75,0.0,NO
414,27,0.0,NO
415,75,0.0,NO
416,307,0.844054119899708,NO
417,331,0.49565856365856364,NO
418,28,0.0,NO
419,228,0.8737171558729978,NO
420,1077,0.06,NO
421,4627,0.56,YES
422,193,0.0,NO
423,288,0.0,NO
424,287,0.0,NO
425,94,0.0,NO
426,237,0.0,NO
427,390,0.03875,YES
428,924,0.0,NO
429,31,0.0,NO
430,31,0.0,NO
431,286,0.0,NO
432,108,0.0,NO
433,70,0.0,NO
434,73,0.0,NO
435,37,0.0,NO
436,100,0.0,NO
437,36,0.3413930930381398,NO
438,56,0.37121164596746453,NO
439,53,0.3912317536498705,NO
440,35,0.0,NO
441,53,0.11314614668916592,NO
442,38,0.1555794277059489,NO
443,38,0.1555794277059489,NO
444,37,0.0,NO
445,48,0.35333637061768475,NO
446,73,0.0,NO
447,42,0.15387537486235708,NO
448,43,0.20843043262178534,NO
449,284,0.0,NO
450,42,0.15387537486235708,NO
451,217,0.02801010101010101,NO
452,648,0.0,NO
