TrainingRelease,ClassifierName,FilterName,SamplerName,SensitiveLearning,Precision,Recall,ROC_AUC,Kappa,TruePositive,FalsePositive,TrueNegative,FalseNegative
0,NaiveBayes,AttributeSelection(Bi-directional),SpreadSubsample,false,NaN,0.0,0.6467116779194799,0.0,0.0,0.0,860.0,93.0
0,IBk,AttributeSelection(Bi-directional),SpreadSubsample,false,NaN,0.0,0.7083333333333334,0.0,0.0,0.0,860.0,93.0
0,RandomForest,AttributeSelection(Bi-directional),SMOTE,false,NaN,0.0,0.5,0.0,0.0,0.0,860.0,93.0
0,NaiveBayes,AttributeSelection(Bi-directional),SMOTE,false,NaN,0.0,0.6467116779194799,0.0,0.0,0.0,860.0,93.0
0,IBk,AttributeSelection(Bi-directional),SMOTE,false,NaN,0.0,0.7083333333333334,0.0,0.0,0.0,860.0,93.0
0,RandomForest,NotSet,NotSet,true,NaN,0.0,0.5,0.0,0.0,0.0,860.0,93.0
0,NaiveBayes,NotSet,NotSet,true,NaN,0.0,0.2937921980495124,0.0,0.0,0.0,860.0,93.0
0,IBk,NotSet,NotSet,true,NaN,0.0,0.4628782195548887,0.0,0.0,0.0,860.0,93.0
0,RandomForest,AttributeSelection(Backward),NotSet,true,NaN,0.0,0.5,0.0,0.0,0.0,860.0,93.0
0,RandomForest,AttributeSelection(Forward),NotSet,true,NaN,0.0,0.5,0.0,0.0,0.0,860.0,93.0
0,RandomForest,AttributeSelection(Bi-directional),NotSet,true,NaN,0.0,0.5,0.0,0.0,0.0,860.0,93.0
0,NaiveBayes,AttributeSelection(Backward),NotSet,true,NaN,0.0,0.6467116779194799,0.0,0.0,0.0,860.0,93.0
0,NaiveBayes,AttributeSelection(Forward),NotSet,true,NaN,0.0,0.6467116779194799,0.0,0.0,0.0,860.0,93.0
0,NaiveBayes,AttributeSelection(Bi-directional),NotSet,true,NaN,0.0,0.6467116779194799,0.0,0.0,0.0,860.0,93.0
0,IBk,AttributeSelection(Backward),NotSet,true,NaN,0.0,0.7083333333333334,0.0,0.0,0.0,860.0,93.0
0,IBk,AttributeSelection(Forward),NotSet,true,NaN,0.0,0.7083333333333334,0.0,0.0,0.0,860.0,93.0
0,IBk,AttributeSelection(Bi-directional),NotSet,true,NaN,0.0,0.7083333333333334,0.0,0.0,0.0,860.0,93.0
1,RandomForest,NotSet,NotSet,false,NaN,0.0,0.5269132653061225,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,NotSet,NotSet,false,0.7777777777777778,0.06666666666666667,0.8090242346938775,0.10803393213572916,7.0,2.0,894.0,98.0
1,IBk,NotSet,NotSet,false,NaN,0.0,0.71218643707483,0.0,0.0,0.0,896.0,105.0
1,RandomForest,AttributeSelection(Backward),NotSet,false,NaN,0.0,0.5,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,AttributeSelection(Backward),NotSet,false,NaN,0.0,0.660140306122449,0.0,0.0,0.0,896.0,105.0
1,IBk,AttributeSelection(Backward),NotSet,false,NaN,0.0,0.7041772959183673,0.0,0.0,0.0,896.0,105.0
1,RandomForest,AttributeSelection(Forward),NotSet,false,NaN,0.0,0.5,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,AttributeSelection(Forward),NotSet,false,NaN,0.0,0.660140306122449,0.0,0.0,0.0,896.0,105.0
1,IBk,AttributeSelection(Forward),NotSet,false,NaN,0.0,0.7041772959183673,0.0,0.0,0.0,896.0,105.0
1,RandomForest,AttributeSelection(Bi-directional),NotSet,false,NaN,0.0,0.5,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,AttributeSelection(Bi-directional),NotSet,false,NaN,0.0,0.660140306122449,0.0,0.0,0.0,896.0,105.0
1,IBk,AttributeSelection(Bi-directional),NotSet,false,NaN,0.0,0.7041772959183673,0.0,0.0,0.0,896.0,105.0
1,RandomForest,NotSet,Resample,false,NaN,0.0,0.5170652636054421,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,NotSet,Resample,false,0.7142857142857143,0.09523809523809523,0.8082855017006803,0.14701452069651189,10.0,4.0,892.0,95.0
1,IBk,NotSet,Resample,false,NaN,0.0,0.6890837585034013,0.0,0.0,0.0,896.0,105.0
1,RandomForest,NotSet,SpreadSubsample,false,0.5853658536585366,0.22857142857142856,0.8354698129251701,0.28674674267100964,24.0,17.0,879.0,81.0
1,NaiveBayes,NotSet,SpreadSubsample,false,0.5142857142857142,0.5142857142857142,0.8412096088435375,0.4573660714285716,54.0,51.0,845.0,51.0
1,IBk,NotSet,SpreadSubsample,false,0.425,0.3238095238095238,0.6362351190476191,0.30446892537933895,34.0,46.0,850.0,71.0
1,RandomForest,NotSet,SMOTE,false,1.0,0.009523809523809525,0.5391475340136055,0.016922263352723357,1.0,0.0,896.0,104.0
1,NaiveBayes,NotSet,SMOTE,false,0.75,0.08571428571428572,0.8053730867346939,0.1352391423859264,9.0,3.0,893.0,96.0
1,IBk,NotSet,SMOTE,false,0.5,0.009523809523809525,0.7139508928571429,0.014828423331802872,1.0,1.0,895.0,104.0
1,RandomForest,AttributeSelection(Backward),Resample,false,NaN,0.0,0.5,0.0,0.0,0.0,896.0,105.0
1,NaiveBayes,AttributeSelection(Backward),Resample,false,0.5,0.009523809523809525,0.6606983418367347,0.014828423331802872,1.0,1.0,895.0,104.0
1,IBk,AttributeSelection(Backward),Resample,false,NaN,0.0,0.7001488095238095,0.0,0.0,0.0,896.0,105.0
