VersionNumber,ClassName,LinesOfCode,AddedLOC,MaxAddedLOC,AvgAddedLOC,TouchedLOC,Churn,MaxChurn,AvgChurn,NumberOfAuthors,NumberOfRevisions,NumberOfDefectsFixed,Buggy
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCRelatedFieldOrder.java,69.0,69.0,69.0,34.5,69.0,69.0,69.0,34.5,1,2,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCValueOrder.java,64.0,64.0,64.0,32.0,64.0,64.0,64.0,32.0,1,2,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JavaSQLTypes.java,161.0,167.0,161.0,55.666668,173.0,161.0,161.0,53.666668,2,3,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Joinable.java,86.0,86.0,86.0,43.0,86.0,86.0,86.0,43.0,1,2,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaults.java,304.0,304.0,304.0,152.0,304.0,304.0,304.0,152.0,1,2,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java,703.0,703.0,703.0,351.5,703.0,703.0,703.0,351.5,1,2,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java,1749.0,1758.0,1749.0,439.5,1766.0,1752.0,1749.0,438.0,1,4,0,True
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java,1179.0,1251.0,1179.0,250.2,1279.0,1225.0,1179.0,245.0,2,5,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingStrategyInstaller.java,68.0,68.0,68.0,34.0,68.0,68.0,68.0,34.0,1,2,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java,1122.0,1224.0,1122.0,174.85715,1308.0,1156.0,1122.0,165.14285,3,7,0,True
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MetaDataPlusMappingFactory.java,139.0,139.0,139.0,69.5,139.0,139.0,139.0,69.5,1,2,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneMappingDefaults.java,163.0,163.0,163.0,81.5,163.0,163.0,163.0,81.5,1,2,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneStrategyInstaller.java,60.0,60.0,60.0,30.0,60.0,60.0,60.0,30.0,1,2,0,False
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/PropertiesReverseCustomizer.java,231.0,231.0,231.0,115.5,231.0,231.0,231.0,115.5,1,2,0,False
