Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
openjpa_RandomForesttrueNotSettrue14.csv,0,0.31,0.21678321678321677,0.2551440329218107,0.3396043069719603,0.7594224740776462,0.35235163278169324,0.18471160723050403,0.11267605633802817,0.15492957746478872,0.2323943661971831,0.3028169014084507,0.3591549295774648,0.4014084507042254,0.43661971830985913,0.4647887323943662,0.4859154929577465,0.5352112676056338,0.5633802816901409,0.6690140845070423,0.7605633802816901,0.795774647887324,0.823943661971831,0.8591549295774648,0.8943661971830986,0.9577464788732394,1.0,0.27577488147734464,0.11267605633802817,0.15492957746478872,0.2323943661971831,0.3028169014084507,0.3591549295774648,0.4014084507042254,0.43661971830985913,0.4647887323943662,0.4859154929577465,0.5352112676056338,0.5633802816901409,0.6690140845070423,0.7605633802816901,0.795774647887324,0.823943661971831,0.8591549295774648,0.8943661971830986,0.9577464788732394,1.0,0.2816342397653294,0.16326530612244894,0.19469026548672563,0.2661290322580646,0.3257575757575757,0.3695652173913043,0.4014084507042254,0.43356643356643354,0.46153846153846156,0.4825174825174825,0.5314685314685315,0.5594405594405595,0.5151515151515151,0.39655172413793105,0.2500000000000001,0.0,0,0,0,0.0,0.5689399555226093,
openjpa_IBkfalseNotSetfalse8.csv,0,0.35294117647058826,0.17307692307692307,0.23225806451612904,0.2941463357579264,0.8382752008104782,0.29369366515120315,0.19794953493953754,0.11538461538461539,0.16346153846153846,0.23076923076923078,0.2692307692307692,0.3076923076923077,0.40384615384615385,0.5096153846153846,0.5673076923076923,0.6346153846153846,0.7019230769230769,0.7403846153846154,0.7788461538461539,0.8269230769230769,0.8653846153846154,0.9134615384615384,0.9423076923076923,0.9615384615384616,0.9807692307692307,1.0,0.4437341003209328,0.11538461538461539,0.16346153846153846,0.23076923076923078,0.2692307692307692,0.3076923076923077,0.40384615384615385,0.5096153846153846,0.5673076923076923,0.6346153846153846,0.7019230769230769,0.7403846153846154,0.7788461538461539,0.8269230769230769,0.8653846153846154,0.9134615384615384,0.9423076923076923,0.9615384615384616,0.9807692307692307,1.0,0.5365629589046389,0.1578947368421053,0.19318181818181812,0.2500000000000001,0.27722772277227725,0.3076923076923077,0.40384615384615385,0.5096153846153846,0.5673076923076923,0.6346153846153846,0.7019230769230769,0.7403846153846154,0.7788461538461539,0.8269230769230769,0.7083333333333335,0.6785714285714286,0.6249999999999999,0.5,0.33333333333333204,1,0.6270242914979757,
openjpa_RandomForestfalseSMOTEfalse0.csv,66,0,0.0,0.0,0.009253076409424783,1.0,0.0,0,0.17708333333333334,0.1875,0.20833333333333334,0.2708333333333333,0.3229166666666667,0.3541666666666667,0.4583333333333333,0.5208333333333334,0.5625,0.6145833333333334,0.6666666666666666,0.7291666666666666,0.78125,0.8333333333333334,0.8854166666666666,0.90625,0.9375,0.9791666666666666,1.0,0.369642755423466,0.17708333333333334,0.1875,0.20833333333333334,0.2708333333333333,0.3229166666666667,0.3541666666666667,0.4583333333333333,0.5208333333333334,0.5625,0.6145833333333334,0.6666666666666666,0.7291666666666666,0.78125,0.8333333333333334,0.8854166666666666,0.90625,0.9375,0.9791666666666666,1.0,0.369642755423466,0.246376811594203,0.2222222222222222,0.2272727272727273,0.28260869565217395,0.3263157894736841,0.35051546391752586,0.45360824742268036,0.5154639175257731,0.5567010309278351,0.6082474226804124,0.6597938144329896,0.7216494845360824,0.6393442622950819,0.5277777777777779,0.45454545454545425,0.23076923076923062,0.0,0.0,0.0,0.599780701754386,
openjpa_NaiveBayesfalseNotSettrue5.csv,4,0.38461538461538464,0.16129032258064516,0.22727272727272727,0.35465537092076077,0.9695284322648065,0.27678889284442865,0.20464671639911325,0.08602150537634409,0.11827956989247312,0.15053763440860216,0.1935483870967742,0.23655913978494625,0.3225806451612903,0.3870967741935484,0.44086021505376344,0.4838709677419355,0.5698924731182796,0.6021505376344086,0.6451612903225806,0.7419354838709677,0.7526881720430108,0.7741935483870968,0.8172043010752689,0.8709677419354839,0.9247311827956989,1.0,0.42459598794381936,0.08602150537634409,0.11827956989247312,0.15053763440860216,0.1935483870967742,0.23655913978494625,0.3225806451612903,0.3870967741935484,0.44086021505376344,0.4838709677419355,0.5698924731182796,0.6021505376344086,0.6451612903225806,0.7419354838709677,0.7526881720430108,0.7741935483870968,0.8172043010752689,0.8709677419354839,0.9247311827956989,1.0,0.3739747731479044,0.12307692307692308,0.14102564102564108,0.16279069767441856,0.19780219780219788,0.23655913978494625,0.32258064516129026,0.3870967741935484,0.4408602150537635,0.4838709677419355,0.5698924731182796,0.6021505376344086,0.6451612903225806,0.7419354838709677,0.5818181818181818,0.36363636363636365,0.10526315789473728,0,0,1,0.5325410299943407,
openjpa_RandomForestfalseUnderfalse10.csv,0,0.2872340425531915,0.648,0.39803439803439805,0.2940870451252666,0.8098334825425247,0.723944637691058,0.33613761888332155,0.112,0.192,0.288,0.36,0.384,0.472,0.52,0.592,0.64,0.696,0.76,0.792,0.84,0.864,0.88,0.912,0.936,0.968,1.0,0.4119077366499879,0.112,0.192,0.288,0.36,0.384,0.472,0.52,0.592,0.64,0.696,0.76,0.792,0.84,0.864,0.88,0.912,0.936,0.968,1.0,0.48195990138279904,0.15909090909090906,0.23529411764705888,0.32432432432432423,0.3813559322033898,0.3902439024390244,0.472,0.52,0.592,0.64,0.696,0.76,0.792,0.7222222222222222,0.6046511627906976,0.4444444444444444,0.3125000000000002,0.11111111111111127,0,1,0.6425263157894737,
openjpa_NaiveBayestrueNotSetfalse5.csv,1,0.5,0.1935483870967742,0.27906976744186046,0.45280420978985564,0.9525510949315179,0.32331927347852285,0.2728466189847276,0.08602150537634409,0.15053763440860216,0.20430107526881722,0.24731182795698925,0.26881720430107525,0.3225806451612903,0.3978494623655914,0.44086021505376344,0.4946236559139785,0.5591397849462365,0.6021505376344086,0.6344086021505376,0.7204301075268817,0.7634408602150538,0.7741935483870968,0.8172043010752689,0.8709677419354839,0.9247311827956989,1.0,0.4247719862522455,0.08602150537634409,0.15053763440860216,0.20430107526881722,0.24731182795698925,0.26881720430107525,0.3225806451612903,0.3978494623655914,0.44086021505376344,0.4946236559139785,0.5591397849462365,0.6021505376344086,0.6344086021505376,0.7204301075268817,0.7634408602150538,0.7741935483870968,0.8172043010752689,0.8709677419354839,0.9247311827956989,1.0,0.38347375391865046,0.12307692307692308,0.1794871794871794,0.2209302325581396,0.25274725274725274,0.26881720430107525,0.32258064516129026,0.3978494623655914,0.4408602150537635,0.4946236559139785,0.5591397849462365,0.6021505376344086,0.6344086021505376,0.7204301075268817,0.5999999999999999,0.36363636363636365,0.10526315789473728,0,0,1,0.5410299943406904,
openjpa_IBkfalseOverfalse2.csv,1,0.11392405063291139,0.08823529411764706,0.09944751381215469,0.10302440842291745,0.9283408580339811,0.16105948256322247,0.011636478703306693,0.06930693069306931,0.0891089108910891,0.12871287128712872,0.15841584158415842,0.18811881188118812,0.25742574257425743,0.31683168316831684,0.3564356435643564,0.46534653465346537,0.5247524752475248,0.6237623762376238,0.6831683168316832,0.7326732673267327,0.7623762376237624,0.8118811881188119,0.900990099009901,0.9306930693069307,0.9801980198019802,1.0,0.3470529873067041,0.06930693069306931,0.0891089108910891,0.12871287128712872,0.15841584158415842,0.18811881188118812,0.25742574257425743,0.31683168316831684,0.3564356435643564,0.46534653465346537,0.5247524752475248,0.6237623762376238,0.6831683168316832,0.7326732673267327,0.7623762376237624,0.8118811881188119,0.900990099009901,0.9306930693069307,0.9801980198019802,1.0,0.2755691749714856,0.10447761194029848,0.11249999999999993,0.1444444444444445,0.16666666666666674,0.18999999999999995,0.2549019607843137,0.31372549019607854,0.3529411764705882,0.4607843137254901,0.5196078431372549,0.6176470588235294,0.6764705882352942,0.5483870967741935,0.35897435897435903,0.20000000000000018,0.2142857142857144,0,0.0,0.0,0.5252735799895779,
openjpa_RandomForestfalseSMOTEfalse9.csv,4,0.3783783783783784,0.2616822429906542,0.30939226519337015,0.2932858790854765,0.8384229403041691,0.41103678456773535,0.2597152096102206,0.1588785046728972,0.22429906542056074,0.2803738317757009,0.37383177570093457,0.42990654205607476,0.48598130841121495,0.5981308411214953,0.6355140186915887,0.6542056074766355,0.7102803738317757,0.7570093457943925,0.7663551401869159,0.8130841121495327,0.8411214953271028,0.8785046728971962,0.9345794392523364,0.9532710280373832,0.9719626168224299,1.0,0.4705075356236267,0.1588785046728972,0.22429906542056074,0.2803738317757009,0.37383177570093457,0.42990654205607476,0.48598130841121495,0.5981308411214953,0.6355140186915887,0.6542056074766355,0.7102803738317757,0.7570093457943925,0.7663551401869159,0.8130841121495327,0.8411214953271028,0.8785046728971962,0.9345794392523364,0.9532710280373832,0.9719626168224299,1.0,0.5321707633679639,0.21518987341772156,0.2637362637362638,0.30612244897959173,0.3846153846153846,0.4339622641509433,0.485981308411215,0.5981308411214953,0.6355140186915887,0.6542056074766355,0.7102803738317757,0.7570093457943925,0.7663551401869159,0.8058252427184466,0.6382978723404256,0.5185185185185186,0.5625,0.375,0.0,1,0.6561731431382194,
openjpa_NaiveBayestrueNotSetfalse6.csv,1,0.4666666666666667,0.3088235294117647,0.37168141592920356,0.4220779815596135,0.9505185052744504,0.4691512683996242,0.34573208576990144,0.17647058823529413,0.22058823529411764,0.2647058823529412,0.3235294117647059,0.36764705882352944,0.39705882352941174,0.45588235294117646,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.6176470588235294,0.6617647058823529,0.7205882352941176,0.7647058823529411,0.7941176470588235,0.8088235294117647,0.8382352941176471,0.8970588235294118,1.0,0.5238304022691518,0.17647058823529413,0.22058823529411764,0.2647058823529412,0.3235294117647059,0.36764705882352944,0.39705882352941174,0.45588235294117646,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.6176470588235294,0.6617647058823529,0.7205882352941176,0.7647058823529411,0.7941176470588235,0.8088235294117647,0.8382352941176471,0.8970588235294118,1.0,0.45366924325451025,0.2264150943396227,0.24193548387096775,0.2727272727272728,0.32352941176470584,0.36764705882352944,0.3970588235294117,0.4558823529411764,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.6176470588235294,0.6617647058823529,0.7205882352941176,0.7647058823529411,0.631578947368421,0.35,0,0,1,0.5735294117647058,
openjpa_IBktrueNotSetfalse9.csv,0,0.5,0.1308411214953271,0.2074074074074074,0.3949961204559866,0.7468186364106629,0.2310551725201672,0.22256004292901554,0.14953271028037382,0.19626168224299065,0.2616822429906542,0.32710280373831774,0.38317757009345793,0.411214953271028,0.4953271028037383,0.5794392523364486,0.6542056074766355,0.7009345794392523,0.7476635514018691,0.7850467289719626,0.8411214953271028,0.897196261682243,0.9158878504672897,0.9345794392523364,0.9719626168224299,0.9906542056074766,1.0,0.44269057211198176,0.14953271028037382,0.19626168224299065,0.2616822429906542,0.32710280373831774,0.38317757009345793,0.411214953271028,0.4953271028037383,0.5794392523364486,0.6542056074766355,0.7009345794392523,0.7476635514018691,0.7850467289719626,0.8411214953271028,0.897196261682243,0.9158878504672897,0.9345794392523364,0.9719626168224299,0.9906542056074766,1.0,0.575680004661855,0.20253164556962033,0.23076923076923084,0.2857142857142856,0.33653846153846156,0.3867924528301887,0.4112149532710281,0.49532710280373826,0.5794392523364486,0.6542056074766355,0.7009345794392523,0.7476635514018691,0.7850467289719626,0.8349514563106796,0.7659574468085106,0.6666666666666667,0.5625,0.625,0.6666666666666667,1,0.6443679291687162,
